config_id,replica,seed_rep,graph,n,strategy,b,salvados,quemados,protegidos,salvados_pct,turns,elapsed_ms
1,1,1000200,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,3423.0
1,2,1000297,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,34.0
1,3,1000394,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,34.0
1,4,1000491,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,36.0
1,5,1000588,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,90.0
1,6,1000685,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,57.0
1,7,1000782,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,64.0
1,8,1000879,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,53.0
1,9,1000976,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,55.0
1,10,1001073,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,55.0
1,11,1001170,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,177.0
1,12,1001267,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,74.0
1,13,1001364,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,37.0
1,14,1001461,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,46.0
1,15,1001558,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,42.0
1,16,1001655,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,36.0
1,17,1001752,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,43.0
1,18,1001849,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,44.0
1,19,1001946,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,33.0
1,20,1002043,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,147.0
1,21,1002140,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,48.0
1,22,1002237,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,33.0
1,23,1002334,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,31.0
1,24,1002431,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,42.0
1,25,1002528,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,32.0
1,26,1002625,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,48.0
1,27,1002722,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,34.0
1,28,1002819,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,70.0
1,29,1002916,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,61.0
1,30,1003013,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,38.0
1,31,1003110,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,130.0
1,32,1003207,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,38.0
1,33,1003304,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,39.0
1,34,1003401,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,30.0
1,35,1003498,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,50.0
1,36,1003595,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,69.0
1,37,1003692,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,37.0
1,38,1003789,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,33.0
1,39,1003886,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,49.0
1,40,1003983,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,28.0
1,41,1004080,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,39.0
1,42,1004177,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,41.0
1,43,1004274,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,34.0
1,44,1004371,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,35.0
1,45,1004468,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,45.0
1,46,1004565,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,41.0
1,47,1004662,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,38.0
1,48,1004759,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,30.0
1,49,1004856,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,32.0
1,50,1004953,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,29.0
1,51,1005050,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,37.0
1,52,1005147,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,34.0
1,53,1005244,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,44.0
1,54,1005341,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,29.0
1,55,1005438,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,51.0
1,56,1005535,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,35.0
1,57,1005632,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,33.0
1,58,1005729,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,30.0
1,59,1005826,ER,600,grado_strategy,1,5,595,5,0.8333333333333334,500,43.0
1,60,1005923,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,30.0
1,61,1006020,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,32.0
1,62,1006117,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,38.0
1,63,1006214,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,25.0
1,64,1006311,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,33.0
1,65,1006408,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,32.0
1,66,1006505,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,32.0
1,67,1006602,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,32.0
1,68,1006699,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,38.0
1,69,1006796,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,30.0
1,70,1006893,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,31.0
1,71,1006990,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,31.0
1,72,1007087,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,26.0
1,73,1007184,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,30.0
1,74,1007281,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,43.0
1,75,1007378,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,33.0
1,76,1007475,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,37.0
1,77,1007572,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,32.0
1,78,1007669,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,34.0
1,79,1007766,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,33.0
1,80,1007863,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,29.0
1,81,1007960,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,44.0
1,82,1008057,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,37.0
1,83,1008154,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,30.0
1,84,1008251,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,50.0
1,85,1008348,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,49.0
1,86,1008445,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,33.0
1,87,1008542,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,30.0
1,88,1008639,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,33.0
1,89,1008736,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,27.0
1,90,1008833,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,33.0
1,91,1008930,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,32.0
1,92,1009027,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,31.0
1,93,1009124,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,39.0
1,94,1009221,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,29.0
1,95,1009318,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,56.0
1,96,1009415,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,33.0
1,97,1009512,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,37.0
1,98,1009609,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,30.0
1,99,1009706,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,53.0
1,100,1009803,ER,600,grado_strategy,1,4,596,4,0.6666666666666667,500,38.0
1,1,1000200,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,1496.0
1,2,1000297,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,49.0
1,3,1000394,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,84.0
1,4,1000491,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,61.0
1,5,1000588,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,102.0
1,6,1000685,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,29.0
1,7,1000782,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,31.0
1,8,1000879,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,46.0
1,9,1000976,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,43.0
1,10,1001073,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,26.0
1,11,1001170,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,35.0
1,12,1001267,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,39.0
1,13,1001364,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,26.0
1,14,1001461,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,39.0
1,15,1001558,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,65.0
1,16,1001655,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,29.0
1,17,1001752,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,36.0
1,18,1001849,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,38.0
1,19,1001946,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,34.0
1,20,1002043,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,32.0
1,21,1002140,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,35.0
1,22,1002237,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,31.0
1,23,1002334,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,39.0
1,24,1002431,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,29.0
1,25,1002528,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,31.0
1,26,1002625,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,32.0
1,27,1002722,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,38.0
1,28,1002819,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,30.0
1,29,1002916,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,36.0
1,30,1003013,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,50.0
1,31,1003110,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,32.0
1,32,1003207,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,36.0
1,33,1003304,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,34.0
1,34,1003401,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,33.0
1,35,1003498,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,32.0
1,36,1003595,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,36.0
1,37,1003692,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,27.0
1,38,1003789,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,37.0
1,39,1003886,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,31.0
1,40,1003983,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,45.0
1,41,1004080,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,32.0
1,42,1004177,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,30.0
1,43,1004274,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,36.0
1,44,1004371,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,44.0
1,45,1004468,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,26.0
1,46,1004565,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,31.0
1,47,1004662,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,35.0
1,48,1004759,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,33.0
1,49,1004856,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,26.0
1,50,1004953,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,32.0
1,51,1005050,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,37.0
1,52,1005147,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,28.0
1,53,1005244,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,76.0
1,54,1005341,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,67.0
1,55,1005438,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,42.0
1,56,1005535,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,84.0
1,57,1005632,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,27.0
1,58,1005729,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,37.0
1,59,1005826,ER,600,aleatoria_strategy,1,5,595,5,0.8333333333333334,500,32.0
1,60,1005923,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,27.0
1,61,1006020,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,32.0
1,62,1006117,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,36.0
1,63,1006214,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,68.0
1,64,1006311,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,35.0
1,65,1006408,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,32.0
1,66,1006505,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,27.0
1,67,1006602,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,32.0
1,68,1006699,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,31.0
1,69,1006796,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,29.0
1,70,1006893,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,41.0
1,71,1006990,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,32.0
1,72,1007087,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,127.0
1,73,1007184,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,219.0
1,74,1007281,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,170.0
1,75,1007378,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,80.0
1,76,1007475,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,39.0
1,77,1007572,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,32.0
1,78,1007669,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,41.0
1,79,1007766,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,42.0
1,80,1007863,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,69.0
1,81,1007960,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,48.0
1,82,1008057,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,68.0
1,83,1008154,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,45.0
1,84,1008251,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,28.0
1,85,1008348,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,33.0
1,86,1008445,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,52.0
1,87,1008542,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,28.0
1,88,1008639,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,28.0
1,89,1008736,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,46.0
1,90,1008833,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,57.0
1,91,1008930,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,93.0
1,92,1009027,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,38.0
1,93,1009124,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,41.0
1,94,1009221,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,44.0
1,95,1009318,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,114.0
1,96,1009415,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,126.0
1,97,1009512,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,35.0
1,98,1009609,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,97.0
1,99,1009706,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,35.0
1,100,1009803,ER,600,aleatoria_strategy,1,4,596,4,0.6666666666666667,500,37.0
1,1,1000200,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,3409.0
1,2,1000297,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,78.0
1,3,1000394,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,112.0
1,4,1000491,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,117.0
1,5,1000588,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,148.0
1,6,1000685,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,66.0
1,7,1000782,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,131.0
1,8,1000879,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,115.0
1,9,1000976,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,102.0
1,10,1001073,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,55.0
1,11,1001170,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,125.0
1,12,1001267,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,141.0
1,13,1001364,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,84.0
1,14,1001461,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,112.0
1,15,1001558,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,121.0
1,16,1001655,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,60.0
1,17,1001752,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,69.0
1,18,1001849,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,199.0
1,19,1001946,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,121.0
1,20,1002043,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,178.0
1,21,1002140,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,126.0
1,22,1002237,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,58.0
1,23,1002334,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,121.0
1,24,1002431,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,99.0
1,25,1002528,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,67.0
1,26,1002625,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,142.0
1,27,1002722,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,81.0
1,28,1002819,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,97.0
1,29,1002916,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,83.0
1,30,1003013,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,59.0
1,31,1003110,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,73.0
1,32,1003207,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,72.0
1,33,1003304,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,342.0
1,34,1003401,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,111.0
1,35,1003498,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,112.0
1,36,1003595,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,69.0
1,37,1003692,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,69.0
1,38,1003789,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,53.0
1,39,1003886,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,60.0
1,40,1003983,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,67.0
1,41,1004080,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,61.0
1,42,1004177,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,71.0
1,43,1004274,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,54.0
1,44,1004371,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,89.0
1,45,1004468,ER,600,bfs_strategy,1,5,595,5,0.8333333333333334,500,79.0
1,46,1004565,ER,600,bfs_strategy,1,5,595,5,0.8333333333333334,500,54.0
1,47,1004662,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,69.0
1,48,1004759,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,77.0
1,49,1004856,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,85.0
1,50,1004953,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,134.0
1,51,1005050,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,128.0
1,52,1005147,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,117.0
1,53,1005244,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,112.0
1,54,1005341,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,66.0
1,55,1005438,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,59.0
1,56,1005535,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,129.0
1,57,1005632,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,113.0
1,58,1005729,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,65.0
1,59,1005826,ER,600,bfs_strategy,1,5,595,4,0.8333333333333334,500,98.0
1,60,1005923,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,130.0
1,61,1006020,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,74.0
1,62,1006117,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,61.0
1,63,1006214,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,62.0
1,64,1006311,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,177.0
1,65,1006408,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,56.0
1,66,1006505,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,243.0
1,67,1006602,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,202.0
1,68,1006699,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,77.0
1,69,1006796,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,130.0
1,70,1006893,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,108.0
1,71,1006990,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,91.0
1,72,1007087,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,71.0
1,73,1007184,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,114.0
1,74,1007281,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,62.0
1,75,1007378,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,90.0
1,76,1007475,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,112.0
1,77,1007572,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,69.0
1,78,1007669,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,116.0
1,79,1007766,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,84.0
1,80,1007863,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,83.0
1,81,1007960,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,79.0
1,82,1008057,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,71.0
1,83,1008154,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,94.0
1,84,1008251,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,68.0
1,85,1008348,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,63.0
1,86,1008445,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,129.0
1,87,1008542,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,447.0
1,88,1008639,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,300.0
1,89,1008736,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,268.0
1,90,1008833,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,139.0
1,91,1008930,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,140.0
1,92,1009027,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,70.0
1,93,1009124,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,73.0
1,94,1009221,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,132.0
1,95,1009318,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,156.0
1,96,1009415,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,65.0
1,97,1009512,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,73.0
1,98,1009609,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,103.0
1,99,1009706,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,75.0
1,100,1009803,ER,600,bfs_strategy,1,4,596,4,0.6666666666666667,500,67.0
1,1,1000200,ER,600,cercania_strategy,1,4,596,4,0.6666666666666667,500,31258.0
1,2,1000297,ER,600,cercania_strategy,1,4,596,4,0.6666666666666667,500,24911.0
1,3,1000394,ER,600,cercania_strategy,1,4,596,4,0.6666666666666667,500,25335.0
1,4,1000491,ER,600,cercania_strategy,1,4,596,4,0.6666666666666667,500,22264.0
1,5,1000588,ER,600,cercania_strategy,1,4,596,4,0.6666666666666667,500,27292.0
1,6,1000685,ER,600,cercania_strategy,1,4,596,4,0.6666666666666667,500,24893.0
1,7,1000782,ER,600,cercania_strategy,1,4,596,4,0.6666666666666667,500,18365.0
1,8,1000879,ER,600,cercania_strategy,1,4,596,4,0.6666666666666667,500,18313.0
1,9,1000976,ER,600,cercania_strategy,1,4,596,4,0.6666666666666667,500,18440.0
1,10,1001073,ER,600,cercania_strategy,1,4,596,4,0.6666666666666667,500,18376.0
1,11,1001170,ER,600,cercania_strategy,1,4,596,4,0.6666666666666667,500,18974.0
1,12,1001267,ER,600,cercania_strategy,1,4,596,4,0.6666666666666667,500,18462.0
1,13,1001364,ER,600,cercania_strategy,1,4,596,4,0.6666666666666667,500,19786.0
1,14,1001461,ER,600,cercania_strategy,1,4,596,4,0.6666666666666667,500,18205.0
